EmployeeId,RequestId,Skills,MandotaroySkilss,AvlDate,RequestStartDate,AllocationEndDate,PreviousCustomerExperiance,CustomerName,DomainExperiance,ProjectDomain,ProjectKey,NAGP,Rating,IsKeyProject,IsKeyPosition,cost1,cost2,score
457,7,java-expert+java-intermediate+java-beginner,android-expert,4/29/2016 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,landmark,ifs bank,ecommerce,bfsi,onb,False,b+,True,False,1000,1000,0
759,38,java-expert+java-intermediate+java-beginner,ios-intermediate,10/2/2016 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,erste,aviation solutions,bfsi,aviation,fci,True,a,True,False,1000,1000,0
592,39,java-expert+java-intermediate+java-beginner,ios-intermediate,6/2/2017 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,1000,1000,0
561,90,java-expert+java-intermediate+java-beginner,java-intermediate+ mongodb-intermediate,1/1/2017 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,1000,1000,0
150,91,java-expert+java-intermediate+java-beginner,java-intermediate+ mongodb-intermediate,2/2/2017 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,aviation solutions,,aviation,fci,False,b+,True,False,1000,1000,0
634,94,java-expert+java-intermediate+java-beginner,java-intermediate+ mongodb-intermediate,4/2/2018 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,1000,1000,0
531,95,java-expert+java-intermediate+java-beginner,java-intermediate+ mongodb-intermediate,4/1/2017 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,lufthansa,aviation solutions,,aviation,fci,False,b+,True,False,1000,1000,0
424,96,java-expert+java-intermediate+java-beginner,android-intermediate,6/28/2016 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,aviation solutions,,aviation,fci,False,b+,True,False,1000,1000,0
812,97,java-expert+java-intermediate+java-beginner,android-intermediate,2/2/2017 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,erste,aviation solutions,bfsi,aviation,fci,True,a,True,False,1000,1000,0
202,98,java-expert+java-intermediate+java-beginner,android-intermediate,12/2/2017 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,netent,aviation solutions,gaming,aviation,fci,True,a+,True,False,1000,1000,0
155,99,java-expert+java-intermediate+java-beginner,android-intermediate,2/2/2017 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,,aviation solutions,,aviation,fci,False,b+,True,False,1000,1000,0
715,102,java-expert+java-intermediate+java-beginner,.net-expert+ azure-expert,6/2/2017 12:00:00 AM,7/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,lufthansa,ge,aviation,industrial automation,inf,True,a,True,True,1000,1000,0
229,277,java-expert+java-intermediate+java-beginner,ios-intermediate,6/28/2016 12:00:00 AM,6/1/2016 12:00:00 AM,12/1/2016 12:00:00 AM,netent,nagarro,gaming,gaming,rmc,True,a,True,False,1000,1000,0
153,677,java-expert+java-intermediate+java-beginner,java-expert+ mongodb-expert,2/2/2017 12:00:00 AM,7/15/2016 12:00:00 AM,8/31/2016 12:00:00 AM,,nagarro,,,sne,False,b+,False,True,1000,1000,0
255,678,java-expert+java-intermediate+java-beginner,java-expert+ mongodb-expert,6/30/2016 12:00:00 AM,7/15/2016 12:00:00 AM,8/31/2016 12:00:00 AM,netent,nagarro,gaming,,sne,True,a,False,True,1000,1000,0
710,209,java-expert+java-intermediate+java-beginner,.net-expert+ sql server-expert,6/2/2017 12:00:00 AM,6/15/2016 12:00:00 AM,12/31/2018 12:00:00 AM,lufthansa,netenvironment,aviation,life sciences,cdd,True,a,True,True,1000,1000,0
454,154,java-expert+java-intermediate+java-beginner,.net-expert+ azure-expert,6/30/2016 12:00:00 AM,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,lufthansa,aviation solutions,,,mfr,False,b+,True,True,1000,1000,0
152,285,java-expert+java-intermediate+java-beginner,.net-expert+ sharepoint-expert,3/4/2017 12:00:00 AM,7/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,sne,,,wms,False,b+,False,True,1000,1000,0
834,152,java-expert+java-intermediate+java-beginner,.net-expert+ wpf-expert,1/1/2017 12:00:00 AM,7/10/2016 12:00:00 AM,2/10/2018 12:00:00 AM,icici,aviation solutions,bfsi,,mfr,True,a,True,True,1000,1000,0
445,448,java-expert+java-intermediate+java-beginner,.net-expert+ sql server-expert,8/1/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,lufthansa,netenvironment,,life sciences,cdd,False,b+,True,True,1000,1000,0
506,598,java-expert+java-intermediate+java-beginner,.net-beginner+ wpf-beginner,8/13/2016 12:00:00 AM,1/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,lufthansa,aviation solutions,aviation,,mfr,False,b+,True,False,1000,1000,0
760,599,java-expert+java-intermediate+java-beginner,.net-beginner+ wpf-beginner,3/4/2017 12:00:00 AM,1/1/2016 12:00:00 AM,2/10/2018 12:00:00 AM,ifs bank,aviation solutions,bfsi,,mfr,True,a,True,False,1000,1000,0
258,831,java-expert+java-intermediate+java-beginner,.net-expert+ sql server-expert,12/2/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netent,tbx,gaming,energy & utilities,epf,True,a,False,False,1000,1000,0
783,832,java-expert+java-intermediate+java-beginner,.net-expert+ sql server-expert,3/4/2017 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,ifs bank,tbx,bfsi,energy & utilities,epf,True,a+,False,False,1000,1000,0
242,466,java-expert+java-intermediate+java-beginner,.net-expert+ sql server-expert,12/31/2016 12:00:00 AM,10/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netent,netenvironment,gaming,life sciences,cdd,True,a,True,True,1000,1000,0
142,684,java-expert+java-intermediate+java-beginner,java-intermediate+ mongodb-intermediate,12/31/2016 12:00:00 AM,7/15/2016 12:00:00 AM,7/15/2017 12:00:00 AM,,nagarro,ecommerce,,sne,False,b+,False,False,1000,1000,0
