EmployeeId,RequestId,Skills,MandotaroySkilss,AvlDate,RequestStartDate,AllocationEndDate,PreviousCustomerExperiance,CustomerName,DomainExperiance,ProjectDomain,ProjectKey,NAGP,Rating,IsKeyProject,IsKeyPosition,cost1,cost2,score
759,498,java-expert+java-intermediate+java-beginner,java-expert,4/30/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,erste,customer analytics,bfsi,,rci,True,a,False,True,870,870,1.3
592,2756,java-expert+java-intermediate+java-beginner,java-expert,5/15/2016 12:00:00 AM,8/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,lufthansa,lufthansa,aviation,publishing,erd,True,a,True,True,835,835,1.65
561,206,java-expert+java-intermediate+java-beginner,java-intermediate,5/16/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,870,870,1.3
150,500,java-expert+java-intermediate+java-beginner,java-intermediate,6/28/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,900,900,1
634,586,java-expert+java-intermediate+java-beginner,java-beginner,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,lufthansa,lufthansa,aviation,aviation,flm,True,a,True,False,870,870,1.3
812,2497,java-expert+java-intermediate+java-beginner,java-expert,6/28/2016 12:00:00 AM,7/1/2016 12:00:00 AM,10/1/2016 12:00:00 AM,erste,customer analytics,bfsi,,rci,True,a,False,True,860,860,1.4
202,2274,java-expert+java-intermediate+java-beginner,java-intermediate,6/28/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,netent,nagarro,gaming,gaming,mre,True,a+,True,False,895,895,1.05
155,2808,java-expert+java-intermediate+java-beginner,java-intermediate,6/28/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,900,900,1
715,535,java-expert+java-intermediate+java-beginner,java-expert,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,lufthansa,lufthansa,aviation,aviation,flm,True,a,True,True,815,815,1.85
153,2516,java-expert+java-intermediate+java-beginner,java-intermediate,6/28/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,910,910,0.9
