EmployeeId,RequestId,Skills,MandotaroySkilss,AvlDate,RequestStartDate,AllocationEndDate,PreviousCustomerExperiance,CustomerName,DomainExperiance,ProjectDomain,ProjectKey,NAGP,Rating,IsKeyProject,IsKeyPosition,cost1,cost2,score
15003,10001,python-expert+python-intermediate+python-beginner,python-expert,3/31/2015 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,ifs bank,ifs bank,aviation,bfsi,xyz,False,b+,True,True,955,955,0.45
112,534,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,12/2/2016 12:00:00 AM,7/3/2016 12:00:00 AM,12/1/2016 12:00:00 AM,lufthansa,lufthansa,aviation,aviation,flm,True,a+,True,True,850,850,1.5
759,2498,java-expert+java-intermediate+java-beginner,java-expert,2/2/2017 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,erste,customer analytics,bfsi,,rci,True,a,False,True,870,870,1.3
592,2203,java-expert+java-intermediate+java-beginner,java-intermediate,6/2/2017 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,870,870,1.3
561,2205,java-expert+java-intermediate+java-beginner,java-intermediate,6/2/2017 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,870,870,1.3
150,2814,java-expert+java-intermediate+java-beginner,java-intermediate,2/2/2017 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,900,900,1
634,206,java-expert+java-intermediate+java-beginner,java-intermediate,6/2/2017 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,870,870,1.3
812,2497,java-expert+java-intermediate+java-beginner,java-expert,10/2/2016 12:00:00 AM,7/1/2016 12:00:00 AM,10/1/2016 12:00:00 AM,erste,customer analytics,bfsi,,rci,True,a,False,True,860,860,1.4
155,2751,java-expert+java-intermediate+java-beginner,java-intermediate,3/4/2017 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,900,900,1
715,2207,java-expert+java-intermediate+java-beginner,java-intermediate,6/2/2017 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,870,870,1.3
153,2808,java-expert+java-intermediate+java-beginner,java-intermediate,3/4/2017 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,900,900,1
710,2103,java-expert+java-intermediate+java-beginner,java-expert,1/1/2017 12:00:00 AM,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,True,845,845,1.55
152,752,java-expert+java-intermediate+java-beginner,java-intermediate,3/4/2017 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,905,905,0.95
