EmployeeId,RequestId,Skills,MandotaroySkilss,AvlDate,RequestStartDate,AllocationEndDate,PreviousCustomerExperiance,CustomerName,DomainExperiance,ProjectDomain,ProjectKey,NAGP,Rating,IsKeyProject,IsKeyPosition,cost1,cost2,score
112,534,java-expert+ oracle-expert+java-intermediate+java-beginner+ oracle-intermediate+ oracle-beginner,java-expert+ oracle-expert,3/31/2015 12:00:00 AM,7/3/2016 12:00:00 AM,12/1/2016 12:00:00 AM,lufthansa,lufthansa,aviation,aviation,flm,True,a+,True,True,850,858,1
457,7,java-expert+java-intermediate+java-beginner,android-expert,4/29/2016 12:00:00 AM,5/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,landmark,ifs bank,ecommerce,bfsi,onb,False,b+,True,False,1000,1000,0
759,498,java-expert+java-intermediate+java-beginner,java-expert,4/30/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,erste,customer analytics,bfsi,,rci,True,a,False,True,870,880,1
592,756,java-expert+java-intermediate+java-beginner,java-expert,5/15/2016 12:00:00 AM,8/1/2016 12:00:00 AM,3/31/2017 12:00:00 AM,lufthansa,lufthansa,aviation,publishing,erd,True,a,True,True,835,847,1
561,205,java-expert+java-intermediate+java-beginner,java-intermediate,5/16/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,870,874,1
150,505,java-expert+java-intermediate+java-beginner,java-intermediate,6/28/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,900,910,1
634,103,java-expert+java-intermediate+java-beginner,java-expert,6/28/2016 12:00:00 AM,7/20/2016 12:00:00 AM,12/31/2016 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,True,845,853,1
531,821,java-expert+java-intermediate+java-beginner,.net-intermediate+ wpf-intermediate,6/28/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,lufthansa,tbx,,energy & utilities,epf,False,b+,False,False,1000,1000,0
424,768,java-expert+java-intermediate+java-beginner,.net-intermediate+ sharepoint-intermediate,6/28/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,,tbx,,energy & utilities,epf,False,b+,False,True,1000,1000,0
812,497,java-expert+java-intermediate+java-beginner,java-expert,6/28/2016 12:00:00 AM,7/1/2016 12:00:00 AM,10/1/2016 12:00:00 AM,erste,customer analytics,bfsi,,rci,True,a,False,True,860,864,1
202,847,java-expert+java-intermediate+java-beginner,.net-beginner+ sharepoint-beginner,6/28/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netent,tbx,gaming,energy & utilities,epf,True,a+,False,False,1000,1000,0
155,808,java-expert+java-intermediate+java-beginner,java-intermediate,6/28/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,900,908,1
715,535,java-expert+java-intermediate+java-beginner,java-expert,6/28/2016 12:00:00 AM,7/3/2016 12:00:00 AM,4/1/2018 12:00:00 AM,lufthansa,lufthansa,aviation,aviation,flm,True,a,True,True,815,849,1
229,794,java-expert+java-intermediate+java-beginner,.net-intermediate+ wpf-intermediate,6/28/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netent,tbx,gaming,energy & utilities,epf,True,a,False,False,1000,1000,0
153,751,java-expert+java-intermediate+java-beginner,java-intermediate,6/28/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,900,908,1
255,69,java-expert+java-intermediate+java-beginner,java-expert,6/30/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,netent,nagarro,gaming,gaming,mre,True,a,True,True,875,895,1
710,208,java-expert+java-intermediate+java-beginner,java-intermediate,6/30/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,lufthansa,aviation solutions,aviation,aviation,fci,True,a,True,False,870,874,1
454,796,java-expert+java-intermediate+java-beginner,.net-intermediate+ wpf-intermediate,6/30/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,lufthansa,tbx,,energy & utilities,epf,False,b+,False,False,1000,1000,0
152,516,java-expert+java-intermediate+java-beginner,java-intermediate,7/18/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,905,909,0
834,748,java-expert+java-intermediate+java-beginner,java-expert,7/22/2016 12:00:00 AM,7/22/2016 12:00:00 AM,12/31/2016 12:00:00 AM,icici,customer analytics,bfsi,,oan,True,a,False,True,860,868,1
445,93,java-expert+java-intermediate+java-beginner,java-intermediate+ mongodb-intermediate,8/1/2016 12:00:00 AM,6/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,lufthansa,aviation solutions,,aviation,fci,False,b+,True,False,1000,1000,0
506,823,java-expert+java-intermediate+java-beginner,.net-intermediate+ wpf-intermediate,8/13/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,lufthansa,tbx,aviation,energy & utilities,epf,False,b+,False,False,1000,1000,0
760,815,java-expert+java-intermediate+java-beginner,java-intermediate,9/1/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,ifs bank,customer analytics,bfsi,,oan,True,a,False,False,900,908,1
258,849,java-expert+java-intermediate+java-beginner,.net-beginner+ sharepoint-beginner,9/25/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netent,tbx,gaming,energy & utilities,epf,True,a,False,False,1000,1000,0
783,749,java-expert+java-intermediate+java-beginner,java-expert,9/30/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,ifs bank,customer analytics,bfsi,,oan,True,a+,False,True,860,868,1
242,853,java-expert+java-intermediate+java-beginner,.net-beginner+ sharepoint-beginner,12/31/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,netent,tbx,gaming,energy & utilities,epf,True,a,False,False,1000,1000,0
142,677,java-expert+java-intermediate+java-beginner,java-expert+ mongodb-expert,12/31/2016 12:00:00 AM,7/15/2016 12:00:00 AM,8/31/2016 12:00:00 AM,,nagarro,ecommerce,,sne,False,b+,False,True,1000,1000,0
233,268,java-expert+java-intermediate+java-beginner,java-expert,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,netent,nagarro,gaming,gaming,mre,True,a,True,True,865,879,1
803,819,java-expert+java-intermediate+java-beginner,.net-intermediate+ wpf-intermediate,12/31/2016 12:00:00 AM,8/1/2016 12:00:00 AM,1/1/2019 12:00:00 AM,lufthansa,tbx,,energy & utilities,epf,False,b+,False,False,1000,1000,0
825,78,java-expert+java-intermediate+java-beginner,java-beginner,12/31/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,ifs bank,ifs bank,bfsi,bfsi,onb,True,a,True,False,870,884,1
1133,515,java-intermediate+java-beginner,java-intermediate,8/21/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,bmw,customer analytics,bfsi,,rci,False,a,False,False,900,904,1
2001,203,java-intermediate+java-beginner,java-intermediate,10/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,bfsi,aviation,fci,True,a+,True,False,870,874,1
1970,264,java-intermediate+java-beginner,java-intermediate,9/30/2016 12:00:00 AM,12/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,b+,True,False,885,905,1
1156,321,java-intermediate+java-beginner,.net-beginner+ sharepoint-beginner,10/1/2016 12:00:00 AM,1/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,sne,gaming,,wms,False,b,False,False,1000,1000,0
1881,272,java-intermediate+java-beginner,java-intermediate,9/21/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,,nagarro,gaming,gaming,mre,False,a+,True,False,870,884,1
1636,521,java-intermediate+java-beginner,java-intermediate,9/12/2016 12:00:00 AM,11/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,bfsi,,rci,False,b+,False,False,900,904,1
1247,115,java-intermediate+java-beginner,.net-beginner+ wpf-beginner,11/11/2016 12:00:00 AM,10/1/2016 12:00:00 AM,12/1/2017 12:00:00 AM,nubridges,ge,bfsi,industrial automation,inf,False,a,True,False,1000,1000,0
1913,506,java-intermediate+java-beginner,java-intermediate,6/30/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,bfsi,,rci,False,a+,False,False,900,910,1
1796,501,java-intermediate+java-beginner,java-intermediate,1/15/2016 12:00:00 AM,7/1/2016 12:00:00 AM,2/1/2017 12:00:00 AM,,customer analytics,,,rci,False,b+,False,False,900,910,1
1276,752,java-intermediate+java-beginner,java-intermediate,4/15/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b,False,False,900,908,1
1823,204,java-intermediate+java-beginner,java-intermediate,5/20/2016 12:00:00 AM,3/1/2017 12:00:00 AM,6/1/2017 12:00:00 AM,,aviation solutions,,aviation,fci,False,a+,True,False,870,874,1
1030,809,java-intermediate+java-beginner,java-intermediate,6/6/2016 12:00:00 AM,9/30/2016 12:00:00 AM,3/3/2017 12:00:00 AM,,customer analytics,,,oan,False,b+,False,False,905,913,0
1118,273,java-intermediate+java-beginner,java-intermediate,6/1/2016 12:00:00 AM,3/1/2017 12:00:00 AM,12/1/2017 12:00:00 AM,ja,nagarro,gaming,gaming,mre,False,a,True,False,890,904,1
